target,text
0,housemaid murder coz man murder ltgt th januari public holiday govtinstituit closedinclud post officeunderstand
0,dont know support ass srt thnk think ps3 play usb
0,yeah sure ill leav min
0,hey dont go watch x men lunch haha
0,go goodno problembut still need littl experi understand american custom voic
0,ye complet formclark also utter wast
0,oh realli perform write paper go movi home midnight huh
0,sorri ill call later
0,oh fine ill tonight
0,how ur paper
1,ur tonex subscript renew charg choos 10 poli month wwwclubzedcouk bill msg
1,5p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
0,kkwhere youhow perform
0,yesfrom last week im take live call
1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
1,themobyo yo yoher come new select hot download member get free click open next link sent ur fone
0,guess could good excus lol
0,smile pleasur smile pain smile troubl pour like rain smile sum1 hurt u smile becoz someon still love see u smile
0,im realli realli broke oh amount small even ltgt
0,ah well confus thing
0,aight sound good want come
0,dun need use dial juz open da browser n surf
0,send id password
0,k k sm chat
0,way offic da
0,2 sleep bag 1 blanket paper phone detail anyth els
1,freerington repli real poli eg real1 1 pushbutton 2 dontcha 3 babygoodby 4 golddigg 5 webeburnin 1st tone free 6 u join
0,free nowcan call
0,final readi fyi
0,oki scare u say fat u dun wan alreadi
1,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop 83021 repli date
0,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston
0,well im computerless time make oreo truffl
0,discuss mother ah
0,sorri chikku cell got problem tht nt abl repli u msg u
1,congratul thank good friend u xma prize 2 claim easi call 08718726971 10p per minut btnationalr
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop
0,ye know cheesi song frosti snowman
0,that v romant
0,come n pick ì come immedi aft ur lesson
0,sorri complet forgot pop em round week still
0,solv case man found murder ltdecimalgt ltgt afternoon 1hi wife call polic 2polic question everyon 3wife siri sleep murder took place 4cook cook 5garden pick veget 6housemaid went 2 post offic 7children went 2 play 8neighbour went 2 marriag polic arrest murder immedi who repli reason u r brilliant
0,ìï predict wat time ìll finish buy
1,dear 0776xxxxxxx uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
0,tonight yeah id
1,thank rington order ref number k718 mobil charg tone arriv pleas call custom servic 09065069120
0,langport sorri ill probabl bed 9pm suck ill xma go2sri lanka
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
0,sorri miss call pleas call back
0,u come back 4 dinner rite dad ask confirm wif u
0,work right
1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
1,sorri miss call let talk time im 07090201529
0,easi ahsen got select mean good
0,ye obvious eggspert potato speak soon
0,ha u ju ate honey ar sweet
1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc wwwldewcom1win150ppmx3age16
1,free entri 2 wkli comp win fa cup final tkt 21st may 2005 text fa 87121 receiv entri questionstd txt ratetc appli 08452810075over18
0,lol realli need rememb eat im drink appreci keep compani night babe smile
1,want new video phone 600 anytim network min 400 inclus video call download 5 per week free deltomorrow call 08002888812 repli
0,go walmart ill stay
0,idk keep say your sinc move keep but head freedom vs respons im tire much shit deal im bare keep togeth get ad
0,ok would b love u r sure think wot u want drinkin dancin eatin cinema u wot
0,ok
0,send text well skype later
0,sorri ill call later
0,arngd marriag u r walkin unfortuntli snake bite u bt love marriag danc frnt snake amp sayin bite bite
0,yo come carlo soon
0,ur si
0,prefer free day tue wed fri oso ìï ask workin lor
0,u dun drive go 2 sch
0,dont know im rape dude poker
0,mmmm fuck fair know weak grin push knee expos belli pull head dont forget know wick smile
0,aight ive set free think could text blake address occur im quit sure im thought
0,look addi goe back monday suck
1,call germani 1 penc per minut call fix line via access number 0844 861 85 85 prepay direct access
0,dont give monkey wot think certainli dont mind friend mineal dont sleep wiv wud annoyin
0,went ganesh dress shop
1,someon conact date servic enter phone fanci youto find call landlin 09111030116 pobox12n146tf15
1,free msgwe bill mobil number mistak shortcod 83332pleas call 08081263000 charg refundedthi call free bt landlin
0,hey angri repli dr
0,honey boo im miss u
0,hey mr go sea view coupl gay mean game give bell ya finish
0,ya ì take ure practic lesson start june
0,oh kay sat right
0,hey time drive fri go evalu fri
0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream
1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
0,juz havent woke bit blur blur dad went liao cant cum oso
0,good night go sleep
0,sir wait letter
0,how weather
0,time u get
0,ok din get ur msg
0,watch tv lor funni bluff 4 wat izzit thk imposs us
0,sorri batteri die come im get gram where place
1,ur chanc win cash everi wk txt action 80608 tsc wwwmovietriviatv custcar 08712405022 1x150pwk
0,long fuckin showr
0,well im desper ill call armand
1,dear uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18 yr
0,kkwhat detail want transferacc enough
0,cant pick phone right pl send messag
0,prob hon u doinat mo
0,anyway dont think secur anyth lem know want drive south chill
0,oh gei happend tron mayb ill dl 3d
0,issu right ill fix tomorrow
0,date sunday
1,thank 4 continu support question week enter u in2 draw 4 cash name new us presid txt an 80082
0,aight text your back mu ill swing need somebodi get door
0,cant wait see photo use
0,kothi print marandratha
0,effect irrit ignor
0,kalli wont bat 2nd inning
1,rington club gr8 new poli direct mobil everi week
0,ha ha cool cool chikku chikkudb
0,sir that 8hr trip bu last week anoth audit next wednesday think might drive time
0,r ì go send
0,oki
1,call freephon 0800 542 0578
0,left vagu said would inform person account delay rent discuss hous agenc rent anoth place check onlin place around usc ltgt
0,mmmmmm love youso much ahmad cant wait year begin everi second take closer side happi new year love
0,sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish enter cabin pa said happi bday boss felt special askd 4 lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife parent kidz friend n colleagu scream surpris wait sofa nake
0,plan famili set stone
0,okay lor still let us go ah coz know later drop card box right
0,nope im go home go pump petrol lor like go 2 rain soon
0,help propos go back tomorrow
0,hi jon pete ive bin 2 spain recent hav sum dinero left bill said u ur åôrent mayb interest hav 12000pe around tb jame
1,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45w 150pm dont miss
0,fuuuuck need stop sleepin sup
0,well that nice bad cant eat
0,way make sure u get train worc foreg street shrub hill fun night x
0,thank tesco quit nice gone speak soon
1,winner guarante caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64x
0,storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moralon 4get name person
0,sorri man account dri would want could trade back half could buy shit credit card
0,ok lor go tog lor
0,sorri guess whenev get hold connect mayb hour two ill text
1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout
0,aah cuddl would lush id need lot tea soup kind fumbl
0,pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei alreadi see netno ticket availablei want book ticket tackl
0,im meet darren
0,one teach ship car
0,okey dokey swashbuckl stuff oh
0,sicomo nolistened2th plaid albumquit gdthe new air1 hilariousalso boughtåóbraindanceåóa compofstuff aphexåõ abel
0,danc river
1,spjanuari male sale hot gay chat cheaper call 08709222922 nation rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin
0,mayb westshor hyde park villag place near hous
0,wonder co dun rem see silver car thk saw black one
0,im gonnamissu muchi would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx
0,forc eat slice im realli hungri tho suck mark get worri know im sick turn pizza lol
0,ur face test 1 2 3 4 5 6 7 8 9 ltgt select number tell ur face astrolog wait quick repli
0,guess got screwd
0,teach app da come colleg
0,long take get
0,im good movi ok leav hourish
0,feel like tri kadeem v
0,u
0,cheer lou yeah goodnit shame u neva came c ya gailxx
0,realli need 2 kiss u miss u babi ur babi 4eva
1,u subscrib best mobil content servic uk per ten day send stop 83435 helplin 08706091795
1,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil txtauctiontxt wordstart no81151 get now4t
0,hiwhat think match
0,yeah imma come caus jay want drug
0,book ticket pongal
1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 wwwringtonescouk origin n best tone 3gbp network oper rate appli
0,mean fat head
0,final happen aftr decad beer cheaper petrol gover expect us drink dont drive
0,ok go sleep hope meet
0,food
0,hey what u sleep morn
0,otherwis part time job natuit
0,today im workin free oso gee thgt u workin ur fren shop
0,eh ur laptop got stock lei say mon muz come take look c got
0,hey glad u r better hear u treat urself digi cam good r 9pm fab new year c u coupla wk
0,ok said ive got wisdom teeth hidden insid n mayb need 2 remov
0,jordan got vote last nite
0,black shirt n blue jean thk c ì
0,wish u mani mani return day happi birthday vikki
0,co want thing
1,contact date servic someon know find call land line 09050000878 pobox45w2tg150p
0,saw messageit k da
0,im leav hous
0,great shoot big load get readi
0,hope youv settl new school year wishin gr8 day
0,happi valentin day know earli hundr handsom beauti wish thought finish aunti uncl 1st
0,ya nice readi thursday
0,g want know fuck
0,hahahaus brain dear
1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 optout txt eng stop box39822 w111wx
1,urgent pleas call 09061213237 landlin cash luxuri 4 canari island holiday await collect tc sae po box 177 m227xi 150ppm 16
0,told hr want post chennaibecaus im work
0,im alway look excus citi
0,hitechn supportprovid assist us custom call email
0,time come tomorrow
0,kkapo kgood movi
0,make babi yo tho
0,yup im still coffe wif fren fren drove shell give lift
0,die e toot fring
0,make sure alex know birthday fifteen minut far your concern
0,yo jp hungri like mofo
0,lmaonic 1
0,twenti past five said train durham alreadi coz reserv seat
0,thank babi cant wait tast real thing
0,ive sent wife text buy shell tell relax go get wkend
0,oki
1,xma new year eve ticket sale club day 10am till 8pm thur fri sat night week theyr sell fast
0,okay book alreadi includ one bugi
0,mark work tomorrow get 5 work hous meet u afterward
0,went pay rent go bank authoris payment
0,wat happen cruis thing
0,didnt holla
0,way transport less problemat sat night way u want ask n join bday feel free need know definit no book fri
0,stupidit possibl
0,k tell anyth
0,say he quit least5tim day wudnt take much notic nah didnt mind gon na see want come taunton tonight u tell
0,new year plan
0,alway chat fact need money rais
0,uncl atlanta wish guy great semest
